Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
PBB,Prospect Capital Corporation,26.07,0,n/a,2015,n/a,n/a,http://www.nasdaq.com/symbol/pbb
PB,"Prosperity Bancshares, Inc.",63.72,4427664615,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/pb
PRLB,"Proto Labs, Inc.",80.45,2141016815,n/a,2012,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/prlb
PFS,"Provident Financial Services, Inc",27.52,1837107232,n/a,2003,Finance,Savings Institutions,http://www.nasdaq.com/symbol/pfs
PFK,"Prudential Financial, Inc.",25.2517,0,n/a,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/pfk
PJH,"Prudential Financial, Inc.",25.54,0,n/a,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/pjh
PRH,"Prudential Financial, Inc.",25.76,0,n/a,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/prh
PRU,"Prudential Financial, Inc.",109.11,46589970000,n/a,2001,Finance,Life Insurance,http://www.nasdaq.com/symbol/pru
GHY,"Prudential Global Short Duration High Yield Fund, Inc.",14.93,610993513.5,n/a,2012,n/a,n/a,http://www.nasdaq.com/symbol/ghy
PUK,Prudential Public Limited Company,48.55,62771591722,n/a,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/puk
PUK^,Prudential Public Limited Company,26.43,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/puk^
PUK^A,Prudential Public Limited Company,26.4,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/puk^a
ISD,"Prudential Short Duration High Yield Fund, Inc.",15.19,505169637.6,n/a,2012,n/a,n/a,http://www.nasdaq.com/symbol/isd
PSB,"PS Business Parks, Inc.",135.44,3685996485,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/psb
PSB^T,"PS Business Parks, Inc.",25.35,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/psb^t
PSB^U,"PS Business Parks, Inc.",25.22,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/psb^u
PSB^V,"PS Business Parks, Inc.",25.38,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/psb^v
PSB^W,"PS Business Parks, Inc.",25.06,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/psb^w
PSB^X,"PS Business Parks, Inc.",25.22,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/psb^x
TLK,"PT Telekomunikasi Indonesia, Tbk",32.54,32234845282,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tlk
PEG,Public Service Enterprise Group Incorporated,48.64,24606487314,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/peg
PSA,Public Storage,218.56,38030041914,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/psa
PSA^A,Public Storage,26.2351,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/psa^a
PSA^B,Public Storage,25.83,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/psa^b
PSA^C,Public Storage,25.57,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/psa^c
PSA^D,Public Storage,25.01,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/psa^d
PSA^E,Public Storage,24.85,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/psa^e
PSA^F,Public Storage,25.24,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/psa^f
PSA^G,Public Storage,25.48,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/psa^g
PSA^U,Public Storage,25.15,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/psa^u
PSA^V,Public Storage,25.14,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/psa^v
PSA^W,Public Storage,25.22,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/psa^w
PSA^X,Public Storage,25.11,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/psa^x
PSA^Y,Public Storage,26.81,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/psa^y
PSA^Z,Public Storage,25.82,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/psa^z
PHM,"PulteGroup, Inc.",27.07,8167254807,n/a,n/a,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/phm
PSTG,"Pure Storage, Inc. ",16.03,3390074157,n/a,2015,Technology,Electronic Components,http://www.nasdaq.com/symbol/pstg
PCF,Putnam High Income Bond Fund,8.97,116403699,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pcf
PMM,Putnam Managed Municipal Income Trust,7.6,408387026,n/a,1989,n/a,n/a,http://www.nasdaq.com/symbol/pmm
PIM,Putnam Master Intermediate Income Trust,4.83,258654339.1,n/a,1988,n/a,n/a,http://www.nasdaq.com/symbol/pim
PMO,Putnam Municipal Opportunities Trust,12.72,484490808,n/a,1993,n/a,n/a,http://www.nasdaq.com/symbol/pmo
PPT,Putnam Premier Income Trust,5.32,570592987.7,n/a,1988,n/a,n/a,http://www.nasdaq.com/symbol/ppt
PVH,PVH Corp.,124.94,9673407285,n/a,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/pvh
PZN,Pzena Investment Management Inc,11.65,797797661.9,n/a,2007,Finance,Investment Managers,http://www.nasdaq.com/symbol/pzn
QTWO,"Q2 Holdings, Inc.",42.6,1758824496,n/a,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/qtwo
QEP,"QEP Resources, Inc.",8.91,2142855000,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/qep
QTS,"QTS Realty Trust, Inc.",53.68,2620055149,n/a,2013,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/qts
QUAD,"Quad Graphics, Inc",23.33,1214125372,n/a,n/a,Miscellaneous,Publishing,http://www.nasdaq.com/symbol/quad
KWR,Quaker Chemical Corporation,152.57,2030701513,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/kwr
QCP,"Quality Care Properties, Inc.",15.92,1493447622,n/a,2016,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/qcp
NX,Quanex Building Products Corporation,22.7,788636953.2,n/a,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/nx
PWR,"Quanta Services, Inc.",37.29,5637653784,n/a,n/a,Capital Goods,Engineering & Construction,http://www.nasdaq.com/symbol/pwr
QTM,Quantum Corporation,5.82,200627971.2,n/a,n/a,Technology,Electronic Components,http://www.nasdaq.com/symbol/qtm
DGX,Quest Diagnostics Incorporated,91.06,12421085103,n/a,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/dgx
Q,"Quintiles IMS Holdings, Inc.",99.85,21078893062,n/a,2013,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/q
QHC,Quorum Health Corporation,4.7,142398362.8,n/a,2016,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/qhc
QUOT,Quotient Technology Inc.,17.45,1611579429,n/a,2014,Consumer Services,Advertising,http://www.nasdaq.com/symbol/quot
CTAA,Qwest Corporation,27.0675,0,n/a,2016,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ctaa
CTBB,Qwest Corporation,25.37,0,n/a,2016,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ctbb
CTDD,Qwest Corporation,25.51,0,n/a,2017,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ctdd
CTU,Qwest Corporation,25.39,0,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ctu
CTV,Qwest Corporation,26.075,0,n/a,2014,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ctv
CTW,Qwest Corporation,25.49,0,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ctw
CTX,Qwest Corporation,25.46,3190637322,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ctx
CTY,Qwest Corporation,25.29,0,n/a,2013,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/cty
CTZ,Qwest Corporation,25.41,0,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ctz
RRD,R.R. Donnelley & Sons Company,10.23,716100000,n/a,n/a,Miscellaneous,Publishing,http://www.nasdaq.com/symbol/rrd
RDN,Radian Group Inc.,19.38,4171816242,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/rdn
RAS,RAIT Financial Trust,0.6089,56692086.3,n/a,1998,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ras
RAS^A,RAIT Financial Trust,13.3,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ras^a
RAS^B,RAIT Financial Trust,14,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ras^b
RAS^C,RAIT Financial Trust,14.98,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ras^c
RFT,RAIT Financial Trust,18.29,0,n/a,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/rft
RFTA,RAIT Financial Trust,21.94,0,n/a,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/rfta
RL,Ralph Lauren Corporation,85.04,6910562235,n/a,1997,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/rl
RPT,Ramco-Gershenson Properties Trust,13.5,1071388094,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/rpt
RPT^D,Ramco-Gershenson Properties Trust,54.8,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rpt^d
RRC,Range Resources Corporation,19.44,4823690959,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/rrc
RNGR,"Ranger Energy Services, Inc.",14.58,222772660.6,n/a,2017,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/rngr
RJF,"Raymond James Financial, Inc.",85.33,12303528761,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/rjf
RYAM,Rayonier Advanced Materials Inc.,14.28,617994846,n/a,2014,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/ryam
RYAM^A,Rayonier Advanced Materials Inc.,108.38,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ryam^a
RYN,Rayonier Inc.,29.72,3830935848,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ryn
RTN,Raytheon Company,187.89,54534884610,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/rtn
RMAX,"RE/MAX Holdings, Inc.",65.7,1162692374,n/a,2013,Finance,Real Estate,http://www.nasdaq.com/symbol/rmax
RLGY,Realogy Holdings Corp.,32.15,4382954845,n/a,2012,Finance,Real Estate,http://www.nasdaq.com/symbol/rlgy
O,Realty Income Corporation,56.87,15586660548,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/o
RHT,"Red Hat, Inc.",121.1,21428303861,n/a,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/rht
RLH,Red Lion Hotels Corporation,8.8,207781367.2,n/a,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/rlh
RWT,"Redwood Trust, Inc.",16.63,1282448027,n/a,1995,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/rwt
RBC,Regal Beloit Corporation,79.75,3556599665,n/a,n/a,Consumer Durables,Metal Fabrications,http://www.nasdaq.com/symbol/rbc
RGC,Regal Entertainment Group,16.18,2540795882,n/a,2002,Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/rgc
REG,Regency Centers Corporation,64.67,11000646180,n/a,1993,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/reg
RM,Regional Management Corp.,24.45,284903331.6,n/a,2012,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/rm
RF,Regions Financial Corporation,14.83,17723039262,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/rf
RF^A,Regions Financial Corporation,25.37,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rf^a
RF^B,Regions Financial Corporation,28.36,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rf^b
RGS,Regis Corporation,14.72,683119504,n/a,1991,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/rgs
RGA,"Reinsurance Group of America, Incorporated",142.85,9212945901,n/a,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/rga
RZA,"Reinsurance Group of America, Incorporated",28.32,0,n/a,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/rza
RZB,"Reinsurance Group of America, Incorporated",29.02,0,n/a,2016,Finance,Life Insurance,http://www.nasdaq.com/symbol/rzb
RS,Reliance Steel & Aluminum Co.,76.53,5579330110,n/a,1994,Basic Industries,Metal Fabrications,http://www.nasdaq.com/symbol/rs
RENX,RELX N.V.,21.88,44108759542,n/a,2015,Consumer Services,Publishing,http://www.nasdaq.com/symbol/renx
RELX,RELX PLC,22.74,45842467641,n/a,2015,Consumer Services,Publishing,http://www.nasdaq.com/symbol/relx
RNR,RenaissanceRe Holdings Ltd.,139.55,5619007265,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/rnr
RNR^C,RenaissanceRe Holdings Ltd.,25.52,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rnr^c
RNR^E,RenaissanceRe Holdings Ltd.,25.23,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rnr^e
SOL,Renesola Ltd.,2.33,47346925.77,n/a,2008,Technology,Semiconductors,http://www.nasdaq.com/symbol/sol
RENN,Renren Inc.,9.12,623224237.9,n/a,2011,Technology,EDP Services,http://www.nasdaq.com/symbol/renn
RSG,"Republic Services, Inc.",63.33,21327162159,n/a,1998,Public Utilities,Environmental Services,http://www.nasdaq.com/symbol/rsg
RMD,ResMed Inc.,77.63,11046784011,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/rmd
REN           ,Resolute Energy Corporation,29.41,661107272.4,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ren
RFP,Resolute Forest Products Inc.,6.4,575106547.2,n/a,n/a,Basic Industries,Paper,http://www.nasdaq.com/symbol/rfp
RSO,Resource Capital Corp.,10.64,333970575.7,n/a,2006,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/rso
RSO^A,Resource Capital Corp.,24.9807,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rso^a
RSO^B,Resource Capital Corp.,24.53,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rso^b
RSO^C,Resource Capital Corp.,25.64,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rso^c
QSR,Restaurant Brands International Inc.,66.27,15681115688,n/a,2014,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/qsr
RPAI,"Retail Properties of America, Inc.",13.42,3099251866,n/a,2012,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/rpai
RPAI^A,"Retail Properties of America, Inc.",25.29,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rpai^a
REVG,"REV Group, Inc.",27.12,1732156976,n/a,2017,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/revg
REV,"Revlon, Inc.",22.55,1186477541,n/a,1996,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/rev
REX,REX American Resources Corporation,91.16,598626662,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/rex
REXR,"Rexford Industrial Realty, Inc.",30.31,2154800096,n/a,2013,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/rexr
REXR^A,"Rexford Industrial Realty, Inc.",25.1673,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rexr^a
RXN,Rexnord Corporation,26,2697400758,n/a,2012,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/rxn
RXN^A,Rexnord Corporation,59.06,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rxn^a
RH,RH,80.08,1693867455,n/a,2012,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/rh
RICE,Rice Energy Inc.,27.52,5883709980,n/a,2014,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/rice
RMP,Rice Midstream Partners LP,21.31,2180079231,n/a,2014,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/rmp
RIC,"Richmont Mines, Inc.",9.75,622404422.3,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/ric
RNG,"Ringcentral, Inc.",43.8,3356555403,n/a,2013,Technology,EDP Services,http://www.nasdaq.com/symbol/rng
RIO,Rio Tinto Plc,50.01,89470702662,n/a,2002,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/rio
RBA,Ritchie Bros. Auctioneers Incorporated,28.19,3019893977,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/rba
RAD,Rite Aid Corporation,1.74,1851290377,n/a,n/a,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/rad
RIV,"RiverNorth Opportunities Fund, Inc.",20.0352,75235281.46,n/a,2015,n/a,n/a,http://www.nasdaq.com/symbol/riv
RIV~$,"RiverNorth Opportunities Fund, Inc.",0.3,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/riv~$
OPP,"RiverNorth/DoubleLine Strategic Opportunity Fund, Inc.",19.52,214989122.2,n/a,2016,n/a,n/a,http://www.nasdaq.com/symbol/opp
RLI,RLI Corp.,57.52,2533544096,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/rli
RLJ,RLJ Lodging Trust,22.48,3933931031,n/a,2011,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/rlj
RLJ^A,RLJ Lodging Trust,28.85,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rlj^a
RRTS,"Roadrunner Transportation Systems, Inc",9.12,349666335.8,n/a,2010,Transportation,Oil Refining/Marketing,http://www.nasdaq.com/symbol/rrts
RHI,Robert Half International Inc.,49.01,6184292004,n/a,n/a,Technology,Professional Services,http://www.nasdaq.com/symbol/rhi
ROK,"Rockwell Automation, Inc.",185.88,23859405865,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/rok
COL,"Rockwell Collins, Inc.",134.71,21930610587,n/a,n/a,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/col
RCI,"Rogers Communication, Inc.",53.76,21633208558,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/rci
ROG,Rogers Corporation,136.7,2490166296,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/rog
ROL,"Rollins, Inc.",47.61,10378558271,n/a,n/a,Finance,Diversified Commercial Services,http://www.nasdaq.com/symbol/rol
ROP,"Roper Technologies, Inc.",250.1,25565137716,n/a,1992,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/rop
RST,Rosetta Stone,10.07,224415136.1,n/a,2009,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/rst
RDC,Rowan Companies plc,13.71,1730763644,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/rdc
RY,Royal Bank Of Canada,79.3,1.15619E+11,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/ry
RY^S.CL,Royal Bank Of Canada,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ry^s.cl
RY^T,Royal Bank Of Canada,29.06,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ry^t
RBS,Royal Bank Scotland plc (The),7.38,44140194018,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/rbs
RBS^S,Royal Bank Scotland plc (The),25.66,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rbs^s
RCL,Royal Caribbean Cruises Ltd.,127.77,27484730937,n/a,1993,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/rcl
RDS.A,Royal Dutch Shell PLC,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rds.a
RDS.B,Royal Dutch Shell PLC,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rds.b
RGT,"Royce Global Value Trust, Inc.",10.6399,110819048.5,n/a,2013,n/a,n/a,http://www.nasdaq.com/symbol/rgt
RMT,"Royce Micro-Cap Trust, Inc.",9.41,361430496.7,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rmt
RVT,"Royce Value Trust, Inc.",15.95,1325579411,n/a,1986,n/a,n/a,http://www.nasdaq.com/symbol/rvt
RES,"RPC, Inc.",22.77,4949116357,n/a,n/a,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/res
RPM,RPM International Inc.,51.76,6911809695,n/a,n/a,Basic Industries,Paints/Coatings,http://www.nasdaq.com/symbol/rpm
RSPP,"RSP Permian, Inc.",34.25,5432230703,n/a,2014,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/rspp
RT,"Ruby Tuesday, Inc.",1.99,121420514.7,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/rt
RTEC,"Rudolph Technologies, Inc.",26.8,845273125.6,n/a,1999,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/rtec
RYB,"RYB Education, Inc.",29.9,857047649.9,n/a,2017,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/ryb
R,"Ryder System, Inc.",81.03,4293242714,n/a,n/a,Consumer Services,Rental/Leasing Companies,http://www.nasdaq.com/symbol/r
RYI,Ryerson Holding Corporation,9.55,355039022.6,n/a,2014,Basic Industries,Metal Fabrications,http://www.nasdaq.com/symbol/ryi
RHP,"Ryman Hospitality Properties, Inc.",65.02,3328342135,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/rhp
SPGI,S&P Global Inc.,161.82,41587740000,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/spgi
SBR,Sabine Royalty Trust,41.1,599211079.5,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sbr
SB,"Safe Bulkers, Inc",3.15,319774644,n/a,2008,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sb
SB^B,"Safe Bulkers, Inc",25.7696,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sb^b
SB^C,"Safe Bulkers, Inc",23.9,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sb^c
SB^D,"Safe Bulkers, Inc",23.8,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sb^d
SFE,"Safeguard Scientifics, Inc.",14.15,288848421.4,n/a,n/a,Finance,Finance/Investors Services,http://www.nasdaq.com/symbol/sfe
SAFE,"Safety, Income and Growth, Inc.",18.29,332695100,n/a,2017,Consumer Services,Real Estate,http://www.nasdaq.com/symbol/safe
CRM,Salesforce.com Inc,96.94,69670778000,n/a,2004,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/crm
SMM,Salient Midstream & MLP Fund,11.42,202390367.6,n/a,2012,n/a,n/a,http://www.nasdaq.com/symbol/smm
